word	attestation_count	sources
ALABANDITES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALAIN	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALAMBIQUAGE	2	Lefff 3.4 ; Unitex DELA français
ALAMBIQUAGES	2	Lefff 3.4 ; Unitex DELA français
ALBA	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALBERTINE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALCALIMETRIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCALIMETRIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCALISATION	2	Lefff 3.4 ; Unitex DELA français
ALCALISATIONS	2	Lefff 3.4 ; Unitex DELA français
ALCEES	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALCIBIADE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALCOOLIER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOLIERS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOLIFIA	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAI	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAIENT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAIS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAIT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAMES	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIANT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIASSE	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIASSENT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIASSES	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIAT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIATES	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIE	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIEE	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIEES	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIENT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIER	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERA	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERAI	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERAIS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERAIT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERAS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERENT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIEREZ	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERIONS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERONS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIERONT	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIES	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIEZ	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIIEZ	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIIONS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLIFIONS	2	Lefff 3.4 ; Unitex DELA français
ALCOOLOMANIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOLOMANIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOMETRIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOMETRIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOMETRIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALCOOMETRIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALDOHEXOSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALDOHEXOSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALDOLISA	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAI	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAIENT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAIS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAIT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAMES	2	Lefff 3.4 ; Unitex DELA français
ALDOLISANT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISASSE	2	Lefff 3.4 ; Unitex DELA français
ALDOLISASSENT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISASSES	2	Lefff 3.4 ; Unitex DELA français
ALDOLISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALDOLISASSIONS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISAT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISATES	2	Lefff 3.4 ; Unitex DELA français
ALDOLISE	2	Lefff 3.4 ; Unitex DELA français
ALDOLISEE	2	Lefff 3.4 ; Unitex DELA français
ALDOLISEES	2	Lefff 3.4 ; Unitex DELA français
ALDOLISENT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISER	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERA	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERAI	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERAIENT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERAIS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERAIT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERAS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERENT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISEREZ	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERIONS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERONS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISERONT	2	Lefff 3.4 ; Unitex DELA français
ALDOLISES	2	Lefff 3.4 ; Unitex DELA français
ALDOLISEZ	2	Lefff 3.4 ; Unitex DELA français
ALDOLISIEZ	2	Lefff 3.4 ; Unitex DELA français
ALDOLISIONS	2	Lefff 3.4 ; Unitex DELA français
ALDOLISONS	2	Lefff 3.4 ; Unitex DELA français
ALESTIR	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALETHIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALETHIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALEXIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALEXIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALEXITHYMIE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALGAL	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGALE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGALES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGAUX	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGINIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGINIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGO	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
ALGONQUIEN	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGONQUIENNE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGONQUIENNES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGONQUIENS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALGOS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
ALHAMBRA	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALICAMENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALICAMENTS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALICYCLIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALICYCLIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALIEN	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
ALIENS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
ALIM	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALINEAIRE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALINEAIRES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALINEATISA	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAI	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAIENT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAIS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAIT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAMES	2	Lefff 3.4 ; Unitex DELA français
ALINEATISANT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISASSE	2	Lefff 3.4 ; Unitex DELA français
ALINEATISASSENT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISASSES	2	Lefff 3.4 ; Unitex DELA français
ALINEATISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALINEATISAT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISATES	2	Lefff 3.4 ; Unitex DELA français
ALINEATISE	2	Lefff 3.4 ; Unitex DELA français
ALINEATISEE	2	Lefff 3.4 ; Unitex DELA français
ALINEATISEES	2	Lefff 3.4 ; Unitex DELA français
ALINEATISENT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISER	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERA	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERAI	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERAIS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERAIT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERAS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERENT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISEREZ	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERIONS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERONS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISERONT	2	Lefff 3.4 ; Unitex DELA français
ALINEATISES	2	Lefff 3.4 ; Unitex DELA français
ALINEATISEZ	2	Lefff 3.4 ; Unitex DELA français
ALINEATISIEZ	2	Lefff 3.4 ; Unitex DELA français
ALINEATISIONS	2	Lefff 3.4 ; Unitex DELA français
ALINEATISONS	2	Lefff 3.4 ; Unitex DELA français
ALIZEEN	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALIZEENNE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALIZEENNES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALIZEENS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALKYDE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALKYDES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALKYLEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALKYLEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALKYLER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLATE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLEMAGNE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALLERGENIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLERGENIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLERGOLOGIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLERGOLOGIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLITERATIF	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALLITERATIFS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLITERATIVE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLITERATIVES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLITISA	2	Lefff 3.4 ; Unitex DELA français
ALLITISAI	2	Lefff 3.4 ; Unitex DELA français
ALLITISAIENT	2	Lefff 3.4 ; Unitex DELA français
ALLITISAIS	2	Lefff 3.4 ; Unitex DELA français
ALLITISAIT	2	Lefff 3.4 ; Unitex DELA français
ALLITISAMES	2	Lefff 3.4 ; Unitex DELA français
ALLITISANT	2	Lefff 3.4 ; Unitex DELA français
ALLITISAS	2	Lefff 3.4 ; Unitex DELA français
ALLITISASSE	2	Lefff 3.4 ; Unitex DELA français
ALLITISASSENT	2	Lefff 3.4 ; Unitex DELA français
ALLITISASSES	2	Lefff 3.4 ; Unitex DELA français
ALLITISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALLITISASSIONS	2	Lefff 3.4 ; Unitex DELA français
ALLITISAT	2	Lefff 3.4 ; Unitex DELA français
ALLITISATES	2	Lefff 3.4 ; Unitex DELA français
ALLITISE	2	Lefff 3.4 ; Unitex DELA français
ALLITISEE	2	Lefff 3.4 ; Unitex DELA français
ALLITISEES	2	Lefff 3.4 ; Unitex DELA français
ALLITISENT	2	Lefff 3.4 ; Unitex DELA français
ALLITISER	2	Lefff 3.4 ; Unitex DELA français
ALLITISERA	2	Lefff 3.4 ; Unitex DELA français
ALLITISERAI	2	Lefff 3.4 ; Unitex DELA français
ALLITISERAIENT	2	Lefff 3.4 ; Unitex DELA français
ALLITISERAIS	2	Lefff 3.4 ; Unitex DELA français
ALLITISERAIT	2	Lefff 3.4 ; Unitex DELA français
ALLITISERAS	2	Lefff 3.4 ; Unitex DELA français
ALLITISERENT	2	Lefff 3.4 ; Unitex DELA français
ALLITISEREZ	2	Lefff 3.4 ; Unitex DELA français
ALLITISERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALLITISERIONS	2	Lefff 3.4 ; Unitex DELA français
ALLITISERONS	2	Lefff 3.4 ; Unitex DELA français
ALLITISERONT	2	Lefff 3.4 ; Unitex DELA français
ALLITISES	2	Lefff 3.4 ; Unitex DELA français
ALLITISEZ	2	Lefff 3.4 ; Unitex DELA français
ALLITISIEZ	2	Lefff 3.4 ; Unitex DELA français
ALLITISIONS	2	Lefff 3.4 ; Unitex DELA français
ALLITISONS	2	Lefff 3.4 ; Unitex DELA français
ALLOC	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALLOCS	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALLOGAME	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOGAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOPATRIQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOPATRIQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOSOME	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOSOMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOTYPE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOTYPES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOTYPIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALLOTYPIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALMA	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALMELEC	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALMELECS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALMOHADE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALMOHADES	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALPA	2	Unitex DELA français ; Lexique 3.83
ALPHABETISEUR	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALPHABETISEURS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALPHABETISEUSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALPHABETISEUSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALTER	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
ALTUGLAS	2	Unitex DELA français ; Lexique 3.83
ALUMINIERS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALUMINISA	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAI	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAIENT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAIS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAIT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAMES	2	Lefff 3.4 ; Unitex DELA français
ALUMINISANT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISASSE	2	Lefff 3.4 ; Unitex DELA français
ALUMINISASSENT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISASSES	2	Lefff 3.4 ; Unitex DELA français
ALUMINISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALUMINISASSIONS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISAT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISATES	2	Lefff 3.4 ; Unitex DELA français
ALUMINISE	2	Lefff 3.4 ; Unitex DELA français
ALUMINISEE	2	Lefff 3.4 ; Unitex DELA français
ALUMINISEES	2	Lefff 3.4 ; Unitex DELA français
ALUMINISENT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISER	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERA	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERAI	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERAIENT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERAIS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERAIT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERAS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERENT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISEREZ	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERIONS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERONS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISERONT	2	Lefff 3.4 ; Unitex DELA français
ALUMINISES	2	Lefff 3.4 ; Unitex DELA français
ALUMINISEZ	2	Lefff 3.4 ; Unitex DELA français
ALUMINISIEZ	2	Lefff 3.4 ; Unitex DELA français
ALUMINISIONS	2	Lefff 3.4 ; Unitex DELA français
ALUMINISONS	2	Lefff 3.4 ; Unitex DELA français
ALUMINURE	2	Lefff 3.4 ; Unitex DELA français
ALUMINURES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISA	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAI	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAIENT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAIS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAIT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAMES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISANT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISASSE	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISASSENT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISASSES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISASSIONS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISAT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISATES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISE	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISEE	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISEES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISENT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISER	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERA	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERAI	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERAIENT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERAIS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERAIT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERAS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERENT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISEREZ	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERIEZ	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERIONS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERONS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISERONT	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISES	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISEZ	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISIEZ	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISIONS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLISONS	2	Lefff 3.4 ; Unitex DELA français
ALVEOLYSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
ALVEOLYSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMANDON	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMANDONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMANITINE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMANITINES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMBIDEXTRIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMBIDEXTRIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMBLYGONITE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMBLYGONITES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMBULATION	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
AMBULATIONS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
AMEL	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMELIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMELIORATIF	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMELIORATIFS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMELIORATIVE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMELIORATIVES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMENSALISME	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMENSALISMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
AMERICANITE	3	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
AMERICANITES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
AMERICANO	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
